view,like,danmaku,reply,share
2182.2387661853722,3086.1847385855144,2631.0695032803337,1662.470444733166,3910
1657.0257740914988,2602.3507107455594,602.6236206871522,1398.623309543773,43610
2985.153581570737,464.10688936579396,615.2882151674427,586.0675303764391,30150
2277.348588763028,234.35247209905867,865.4139561531783,4515.75539341846,14780
15612.819982837733,13000.332578821704,28314.867109309296,19503.67363041592,839510
16776.93659675803,10337.168884809933,23586.751836667543,25506.77968857459,396090
13347.897887668101,14324.572370530816,16189.573277304582,13635.993535451811,16820
12477.033052098239,5312.533223526572,3834.2059789079235,17252.80072490641,326510
13439.673772940212,15882.126363892976,12466.1825000992,8844.716354844428,13330
11940.934249559743,10562.325247244346,38336.782874712444,10483.837495578533,14520
10491.361882402476,4726.9486919777855,4581.417053245057,17953.27984487825,326640
12126.658130772727,12118.989294509927,2650.0663950007693,7460.102627700092,114620
6291.510133043459,12254.409425539321,6890.594780151344,11763.379354727094,17430
5707.043982473748,10882.11254461496,7101.67135482285,4924.368213402033,22030
8805.989222180238,6797.556610017568,520.3037565652645,2722.52884629055,134690
8302.63204131161,11806.321565911943,8932.760640098173,5491.756300579223,14080
10378.008014013916,3555.9279532296405,1290.7332541162648,1641.4560711340107,11800
5438.653610343706,8878.695556866867,4183.537709989267,3266.5676294686787,10290
9144.619591633942,6247.56992233193,8637.253435558065,4763.258015808509,7910
5084.666923603852,9793.856792848635,4864.259663304877,2598.777535095525,14340
6213.86980518552,9129.660356102062,3936.578117623604,2766.8925238887664,52760
5261.205639159386,6072.547190004785,5208.314480019433,15945.239700958975,14000
8484.88728068145,91.5161235981767,3429.9943384119874,11476.18291553864,8100
5298.754529014777,12128.185404174574,5497.489387319398,3621.477050254411,60360
2635.4942781012137,5292.65776070298,768.3187318042852,2839.2753662858568,37160
5076.75303201998,14550.915327760666,3703.338502611589,6021.785501357915,8170
6202.024224910512,3558.1528184710874,5790.8858261127925,2022.0497263187103,10290
5525.84954133749,14505.083103786863,5441.554095031448,3486.051087059855,19900
10062.386863388641,1315.6369794421837,1794.150884707809,8429.098743661136,168980
2653.9740568529137,6584.5628442363995,3149.262494098883,4938.377795801469,64190
5848.812089261846,5812.386281104944,1250.6287049286784,2430.6625463022838,17150
4827.128685784033,6191.651642596901,3567.194111948467,2071.0832647167394,42190
5247.937242206002,6124.9056853534985,5497.489387319398,2568.4234398967455,32190
3424.610297416403,1725.308832567247,27208.8258580306,11590.594505134039,17860
3813.881153973283,2775.4452265301175,6832.548722116679,5442.7227621811935,33260
4150.280479523021,4438.902805385144,15063.47975143209,3357.629915065018,9420
6932.484837135454,3596.1238519251124,1820.5354565417472,2808.9212710870765,21290
5259.73230827941,4090.1922598757224,2142.4272329157952,4086.1281998357313,7030
4575.290133711322,1458.6216522924954,2202.5840566971747,2024.3846567186165,93790
3745.0471352608006,3393.3644662545976,4617.3000709392145,2587.102883095994,27340
4657.5861871499865,3976.8724569113674,6255.254290390108,3420.6730358624836,9020
3136.1742062850853,4241.334771944672,5028.899391548652,3033.0745894780657,28100
3195.5620692985212,3027.89326925961,3877.476676715582,5197.55507019105,35790
2682.211495546855,2869.1862153697407,4219.420727683424,9454.133189219929,78050
4543.137844393444,2199.5017776942664,6595.087575611234,2204.174297511389,5710
3607.0507555254408,6545.405215986936,4787.2167135497775,5239.58381738936,4940
2961.984401103913,2379.2708892031646,8295.309384590222,2514.720040698904,12900
3801.564107816683,1887.4273464940009,1199.9703270075167,4627.832052613953,54400
3845.8819006863637,2514.987668931417,12852.452631748056,4674.530660612077,21860
2993.740995842598,5909.983703029741,5939.694811256205,4898.683979003065,14480
2679.9804516428917,4580.404234741158,2075.9381118942706,3574.778442256288,33970
2720.0718896454405,1321.1249803710857,302.89488465361245,1312.2308847472461,4340
2820.090008811817,2782.713119652177,998.3921981962278,2556.7487878972142,10260
2605.404652015302,3771.739881649976,1389.939244211873,1643.7910015339169,3860
2516.1292197223515,5539.024505105852,2912.8567304667954,2232.1934623102625,12080
3658.3142511150086,1072.0883976784785,56.99067516130687,502.01003597981844,76420
3681.7360025898283,4727.097016327215,2445.3221175694075,5337.650894185418,4610
2552.3479022689635,2302.142227499677,7861.547023640275,6701.250247730599,34150
3262.636509988632,1627.2664375941597,1602.0712017567375,6348.675757344773,4040
2086.1354976429325,2721.0101902893866,5729.673619458055,2888.308904683885,20080
3161.599687756672,5253.945105501807,7544.932161633015,2785.5719670880158,21630
2020.6606733367953,2625.934282304895,924.5153970612004,1256.192555149499,35180
2992.9748637850103,3430.593877961473,708.1619080229058,1097.417287955882,5840
3404.547740347928,5.63632527833179,9269.427776699227,3306.261446267083,1530
2969.519436175791,1650.998333502925,3644.237061703567,3231.543673470087,35440
3039.490024424255,2969.6017999337046,1563.022035442509,3264.232699068773,12050
2779.047220012483,1429.1051067559683,442.205423936807,1856.269667925375,89830
2868.911984657424,920.7975612600987,235.3503807587302,1319.2356759469646,97160
2790.379239237899,6723.394435302677,1302.3424657231976,3145.1512486735596,7370
2599.923861141791,4618.523592544613,1742.4371239132897,2853.2849486852933,10390
2725.1317288389587,1418.8707266453134,1407.880753058951,3864.3098118446487,4080
2833.467853202,2006.3834747366877,2352.448424713945,875.5988999647996,3630
1774.6565115487892,3060.2279774353024,2845.3122265719135,4188.8651374316005,15620
3482.4069630794643,2487.5476642869066,774.6510290444304,1431.312335142459,2430
2439.541271064395,3726.2043063750325,1707.609489092491,1372.9390751448057,9280
3027.038273730057,2958.329149377041,1713.9417863326362,1807.236129527346,5850
2448.7769509234454,1335.2157935669152,812.6448124853017,3742.8934310495297,52000
2883.519007953187,914.5679385840479,803.1463666250838,5311.966659786451,78900
2427.224224907795,3829.7347022770214,1183.0842010337963,1723.1786351307253,10190
2659.8252852048186,3558.0044941216574,2107.5995980949965,1898.2984151236853,5480
3433.542892065858,542.4221458647199,685.9988676823974,642.1058599741864,33590
727.6402359689871,711.6602285641034,219.5196376583672,488.0004535803816,1970
2065.449932088068,2695.943375235753,1262.2379165356112,1704.4991919314764,9970
2426.988491966999,3276.3365545544975,2027.3904997198238,2561.4186486970266,9190
1928.952140333484,939.1897805893921,1141.9242689728526,1797.8964079277218,4810
1318.2691191337985,2383.275646637768,5074.280855103027,13365.141609062699,2180
2082.9783600429832,1455.9518140027592,5055.283963382591,4940.7127262013755,9000
2591.37854203793,2922.731305513893,1825.8123709085348,2131.7914551142985,25530
2917.21198041984,2997.1901289276443,1023.7213871568085,1503.6951775395491,3070
2315.983533952801,660.3400036613981,2287.0146865657775,3399.6586622633286,47550
1119.3778693706274,1393.2106141939607,177.30432272406583,618.756555975125,2720
1436.8427883542734,2455.806253508933,2415.7713971153967,6292.637427747026,1080
1954.8575067202637,1670.1321745793675,728.2141826166988,2222.853740710638,8340
1805.040803810696,3293.245530389493,2622.6264402934735,2255.5427663093233,3720
2215.325568232835,3117.4811763151993,2654.2879264941994,1683.484818332321,3940
2474.901212183821,2652.3360165033964,3142.930196858738,2052.40382151749,3400
1677.711339646363,2622.8194709668696,603.6790035605097,1407.9630311433978,43980
2380.389140991755,244.29020351085416,880.1893163801839,4709.554616610669,15270
2155.154735094612,701.5741728028781,3763.4953263929688,2180.824993512327,9590
2698.923277242584,2017.6561252933511,629.0081925210906,712.1537719713702,1280
1113.745535892319,1526.9991773796257,512.9160764517618,3124.1368750744045,18420
2216.731546844012,439.18839866159027,255.40265535252337,476.32580158085096,6310
1746.941052938039,718.0381755895842,346.16558246127136,3530.4147646580714,25790
2149.429792246705,823.3484636847307,290.23029017332203,1788.5566863280972,22530
15628.437290165477,13008.490418040341,28344.417829763308,19510.67842161564,840150
16789.624080393027,10343.695156184844,23604.69334551462,25506.77968857459,396250
13353.53864018001,14328.873776664279,16198.016340291442,13638.328465851719,16820
12486.681264603683,5315.054737466879,3834.2059789079235,17255.135655306316,326580
13445.011440242524,15884.499553483853,12468.293265845912,8849.386215644241,13350
11948.721855639618,10564.995085534083,38360.00129792631,10483.837495578533,14530
10496.724806805589,4728.580259821512,4583.527818991773,17962.619566477875,326650
12141.021002094094,12127.443782427426,2652.177160747485,7462.437558099998,114760
6305.182643609638,12271.021752675457,6905.370140378349,11777.38893712653,17430
5735.323516335689,10913.260657995213,7116.446715049856,4943.047656601282,22070
8832.062969239014,6812.2407206111175,521.3591394386222,2724.863776690456,135080
8318.594529016951,11820.560703457202,8941.203703085033,5498.761091778942,14100
10386.090286269786,3556.817899326219,1293.8994027363376,1641.4560711340107,11800
5466.343811853656,8900.944209281335,4190.92539010277,3282.9121422680214,10370
9150.024611205054,6250.2397606216655,8639.36420130478,4763.258015808509,7910
5100.620992275593,9812.990633925076,4870.591960545022,2603.447395895337,14390
6217.170066356667,9132.626843090657,3937.633500496962,2766.8925238887664,52800
5298.308320233984,6096.130761564121,5244.19749771359,16047.976638554846,14130
8496.859146460456,91.66444794760649,3429.9943384119874,11478.517845938546,8100
5350.1527291419425,12202.495903238896,5537.5939365069835,3640.15649345366,60890
2645.9759749330433,5310.011709586266,773.5956461710729,2846.280157485575,37290
5078.579962311152,14555.0684095447,3705.449268358304,6024.120431757821,8170
6205.770694862452,3558.894440218236,5791.94120898615,2022.0497263187103,10290
5528.695174694243,14510.867753414623,5444.720243651522,3486.051087059855,19900
10094.58966690812,1318.4551420813495,1801.5385648213116,8459.452838859917,169270
2668.8841653582717,6611.7062001820495,3155.5947913390287,4950.052447801,64440
5857.8204552137,5820.692444673012,1250.6287049286784,2435.3324071020957,17200
4837.324135473467,6197.732940923523,3571.415643441897,2075.7531255165513,42270
5249.486344388376,6125.795631450077,5500.655535939471,2568.4234398967455,32190
3427.6074733779537,1726.6437517121149,27227.822749751038,11599.934226733665,17860
3815.607055861255,2775.8901995784067,6840.99178510354,5442.7227621811935,33300
4152.764094434981,4439.347778433434,15064.535134305448,3357.629915065018,9420
6967.1880936340895,3610.2146651209414,1833.2000510220375,2815.9260622867955,21410
5261.500305335381,4091.082205972301,2142.4272329157952,4086.1281998357313,7030
4581.8569799192155,1459.9565714373634,2204.69482244389,2026.7195871185227,93910
3746.983512988769,3393.9577636523163,4617.3000709392145,2587.102883095994,27350
4669.726433600989,3983.102079587418,6275.306564983901,3423.00796626239,9030
3137.5296706946633,4242.373042390681,5028.899391548652,3033.0745894780657,28110
4578.573556815269,2210.6261039015,6633.081359052105,2211.179088711107,5740
3198.5003120248734,3029.524837103337,3878.53205958894,5199.890000590956,35820
2689.7212735179332,2874.0809189009233,4235.251470783786,9482.1523540188,78180
3609.803779512596,6550.299919518118,4795.659776536638,5239.58381738936,4950
2966.0171181982478,2380.6058083480325,8301.641681830368,2514.720040698904,12910
3804.081398863042,1888.4656169400093,1206.3026242476622,4627.832052613953,54440
3851.261663156676,2516.0259393774254,12860.895694734918,4676.865591011983,21880
2996.990742812145,5914.136784813776,5939.694811256205,4901.018909402971,14490
2683.9879116364264,4584.408992175762,2079.1042605143434,3577.1133726561943,34070
2723.557369555784,1321.718277768805,302.89488465361245,1312.2308847472461,4350
2586.908035196402,5681.119231859585,2987.7889144751803,2253.2078359094176,12360
2833.004806354007,2787.7561475327893,999.4475810695853,2561.4186486970266,10320
2606.583316719283,3771.739881649976,1389.939244211873,1643.7910015339169,3860
3666.531227908475,1074.0166142210655,56.99067516130687,504.3449663797245,76550
3691.50208156567,4737.331396437869,2450.5990319361954,5351.660476584854,4610
2553.6865286113416,2302.735524897396,7862.602406513633,6701.250247730599,34150
3272.1500179564778,1631.5678437276235,1606.2927332501677,6379.029852543553,4040
2088.0887134381005,2722.196785084825,5733.895150951485,2890.6438350837916,20080
3163.367684812644,5255.724997694965,7547.04292737973,2785.5719670880158,21650
2025.8383790007113,2631.8672562820866,925.5707799345579,1260.8624159493113,35230
3007.842877122369,3449.8760433873454,712.3834395163359,1099.7522183557883,5850
3411.2492910934197,5.63632527833179,9285.258519799589,3313.266237466801,1540
2977.172337718067,1654.2614691903805,3653.7355075637847,3240.8833950697112,35540
3041.2496024466263,2970.936719078573,1564.0774183158662,3264.232699068773,12050
2783.5514029884102,1430.736674599696,442.205423936807,1858.6045983252811,89970
2869.299260203018,920.7975612600987,235.3503807587302,1319.2356759469646,97170
2798.8319489721616,6734.2221128110505,1306.563997216628,3147.4861790734662,7390
2742.3654906178785,1422.5788353810578,1415.268433172454,3885.324185443804,4100
2603.257798447337,4620.600133436629,1743.492506786647,2853.2849486852933,10410
2835.8672777779607,2007.7183938815556,2354.55919046066,875.5988999647996,3630
1776.2477088991632,3061.8595452790305,2847.4229923186285,4188.8651374316005,15620
3483.3667329098485,2487.5476642869066,774.6510290444304,1431.312335142459,2430
2456.0678340209265,3741.3333900168705,1710.7756377125636,1372.9390751448057,9350
3028.1074909972394,2958.6257980759005,1713.9417863326362,1807.236129527346,5850
2450.4775957106176,1335.5124422657748,812.6448124853017,3742.8934310495297,52040
2884.461939716372,914.7162629334777,803.1463666250838,5318.971450986169,78910
2429.2363739381626,3831.9595675184682,1183.0842010337963,1725.5135655306315,10190
2660.3220081872105,3558.7461158688066,2107.5995980949965,1898.2984151236853,5480
3448.0994011600214,543.9053893590177,688.1096334291126,646.7757207739985,33800
731.0752016777312,714.3300668538395,219.5196376583672,490.33538398028776,1990
2067.6557188912325,2698.46488917606,1264.3486822823265,1704.4991919314764,9990
2428.259766040578,3277.9681223982257,2028.4458825931815,2563.753579096933,9200
1930.4086331462604,939.4864292882517,1144.0350347195676,1797.8964079277218,4810
2087.2383910445146,1457.5833818464869,5058.450112002663,4950.052447801,9020
1319.5319741737778,2384.1655927343472,5077.447003723099,13376.81626106223,2180
2595.798534677858,2926.736062948497,1827.92313665525,2134.1263855142047,25540
2920.217575414991,2998.673372421942,1024.7767700301663,1506.0301079394553,3070
2316.6991518087893,660.3400036613981,2287.0146865657775,3399.6586622633286,47550
1121.1542854601983,1394.5455333388286,177.30432272406583,618.756555975125,2730
1437.9961959574546,2458.1794430998098,2421.0483114821845,6299.642218946744,1080
1958.4019198658061,1673.5436346162523,730.324948363414,2225.188671110544,8350
1806.2278875482766,3293.6905034377824,2622.6264402934735,2257.87769670923,3720
2215.965414786425,3118.5194467612077,2654.2879264941994,1683.484818332321,3940
2475.389516132613,2652.6326652022562,3143.9855797320956,2052.40382151749,3400
1678.4101194351515,2623.412768364589,603.6790035605097,1407.9630311433978,43990
2384.3713438844907,245.03182525800307,881.2446992535414,4718.894338210293,15300
2158.522348534557,702.1674702005972,3765.6060921396834,2187.8297847120457,9600
2708.689356218425,2021.809207077385,633.2297240145208,712.1537719713702,1280
2231.422760475774,441.85823695132643,255.40265535252337,476.32580158085096,6330
1114.6295344203045,1527.8891234762045,512.9160764517618,3138.1464574738416,18420
1749.045811338005,718.9281216861629,346.16558246127136,3528.0798342581656,25790
2156.7627705121854,825.4250045767477,295.50720454010974,1790.8916167280033,22610
15652.061098446695,13023.02620428446,28399.2977391779,19538.697586414513,841000
16807.35456515434,10354.226184994357,23631.077917348557,25546.473505372993,396800
13363.700413735045,14333.620155846033,16206.4594032783,13642.998326651528,16830
12502.719523611422,5318.762846202622,3836.316744654638,17278.484959305377,326680
13452.866398591199,15889.839230063326,12472.514797339343,8849.386215644241,13350
11960.836844989819,10571.521356908992,38393.77354987375,10490.84228677825,14540
15930.05758791418,13202.498667094498,28859.444671961784,19762.850904805502,850970
13499.255273726445,14422.169792455612,16316.219222107486,13729.390751448058,17040
12668.262981285534,5359.2553935969545,3861.6459336152193,17185.087743309134,327810
13591.32582517455,15967.561189164531,12571.720787434951,8872.735519643302,13400
12143.496197972454,10655.917911734537,38909.85577494559,10525.866242776845,14720
10602.215297811877,4752.015507031419,4620.466219559286,17999.978452876374,327450
12432.437431119763,12305.136353044307,2690.170944188356,7544.160122096713,117450
6587.75908735545,12620.028946883738,7138.609755390365,12167.322313910854,17920
6337.099199986719,11589.61969139503,7555.48599036659,5143.851670993209,24090
9318.582082907917,7129.506504041426,545.6329455258453,2804.251410287264,143970
8628.903269440712,12116.76442926848,9137.504917529535,5587.488446975374,14460
10581.521313223413,3603.688393746031,1311.8409115834154,1664.8053751330722,11990
5831.864574625321,9256.625999213957,4327.069780765892,3401.9935926632343,10920
5933.768557318067,6570.6203553899995,5993.519337797439,17701.107361688388,16070
5470.334433779991,10193.739238911332,5029.95477442201,2692.1747510917703,15250
9305.330524021732,6311.646041285597,8732.237894160242,4774.932667808041,7970
6195.36476933302,13521.840991416824,6076.894584792684,3892.3289766435223,70500
6301.175183616103,9212.42534308388,4013.6210673787045,2787.9068974879215,53600
8738.476991742935,92.25774534532563,3464.821973232786,11599.934226733665,8210
2846.5762885169866,5663.023661229151,825.3094069655921,2988.7109118798494,39700
6298.102236352152,3582.4780117775717,5818.325780820088,2026.7195871185227,10370
5607.303691416168,14684.407242247471,5497.489387319398,3497.725739059386,20070
2912.4468074023175,7073.7365486558265,3631.5724672232764,5092.483202195274,70040
10543.374671982432,1366.6605556460293,1876.4707488296965,8730.304765249028,174080
6048.267414276209,5995.7151770001565,1282.2901911294045,2498.3755278995613,17900
3824.177632065916,8061.428391508758,3879.587442462297,2612.787117494962,18380
5038.00022035981,6338.937721580677,3672.7323992842203,2120.116803114768,44300
7511.9248246460465,3858.36130171697,1997.839779265813,2998.0506334794736,22720
3479.0814448075184,1739.2513214136468,27575.043715085663,11707.341025129346,18050
5295.614229482027,6150.862446503711,5521.763193406621,2580.098091896276,32430
5202.398689464341,2417.8352200549084,7162.883561477587,2302.241374307446,6380
4703.722491277236,1487.841549130163,2278.5716235789173,2096.7674991157064,95680
5309.6403394594,4107.694533108437,2151.9256787760132,4107.142573434887,7120
4896.34998004211,4105.0246948187005,6480.050842415263,3488.386017459761,9530
3792.6146751000283,3413.9815508253373,4645.795408519867,2591.7727438958063,27520
2855.2899882928455,2998.673372421942,4408.334262014422,10077.559605994866,81450
3176.4677010940313,4265.2149922028675,5065.837792116166,3040.079380677784,28330
3245.4027482097117,3056.2232200006983,3902.805865676163,5232.579026189642,36260
3061.5647305230964,2414.572084367453,8467.3367929475,2545.074135897684,13200
3660.8231231277678,6631.72998735507,4838.930474344295,5274.607773387952,4980
3955.0936045437907,2562.599785098377,13113.132201467368,4716.559407810387,22500
3841.4534890128352,1907.5994580164513,1220.02260160131,4653.516287012921,54820
3045.6022428177557,5991.562095216123,6014.62699526459,4924.368213402033,14790
15981.935672956539,13244.326133633698,28924.87841010995,19797.874860804095,852920
13526.524523556402,14443.825147472362,16354.213005548358,13741.065403447588,17080
12702.848371313774,5367.709881514452,3870.088996602079,17189.757604108945,328030
13621.516479663658,15986.398381542114,12593.88382777546,8877.405380443115,13400
12177.05446590151,10672.530238870675,39005.89561642113,10551.550477175811,14760
10621.949512569956,4757.35518361089,4632.0754311662195,18011.653104875902,327620
12482.43807166935,12338.212682967149,2692.281709935071,7560.504634896056,118050
6639.056259079418,12685.143336283414,7166.04971009766,12228.030504308414,17990
6431.880680253981,11728.451282461307,7632.5289401216905,5162.5311141924585,24380
9413.23727767118,7206.486841395484,551.9652427659906,2829.935644686232,145880
8682.599865740642,12176.835790787543,9175.498700970407,5596.828168574999,14500
5883.09439408049,9325.300172999947,4368.2297128268365,3425.3428966622955,11030
10624.635184288312,3616.295963447563,1312.8962944567731,1667.1403055329783,12050
6023.801702635006,6647.897341442917,6084.282264906187,17995.30859207656,16270
5546.745582732351,10275.169306748283,5082.723918089887,2703.8494030913007,15420
9328.415514152557,6322.770367492831,8747.013254387246,4788.942250207477,7970
6331.104848063617,13760.791518348207,6208.817443962376,3943.697445441457,71830
6316.371539263856,9230.224265015455,4017.842598872134,2790.241827887828,53740
8784.604876836585,92.25774534532563,3472.2096533462886,11609.273948333288,8260
2880.4039655212378,5726.951455833388,834.8078528258098,3007.3903550790983,40160
6313.408039436704,3586.6310935616057,5833.101141047094,2029.0545175184288,10370
2946.8806548257585,7149.975264262736,3656.9016561838575,5125.17222779396,70920
5623.754483070301,14724.158167894655,5513.320130419761,3507.0654606590106,20080
10608.420125574976,1375.4116922623866,1890.1907261833444,8746.64927804837,174610
3985.8146581496917,8407.320774379014,4016.787215998777,2666.490516692803,19360
6083.669450563634,6030.274750417297,1293.8994027363376,2510.050179899092,18060
5069.97570997209,6367.860969719484,3681.1754622710805,2134.1263855142047,44540
7602.580978449375,3902.116984798756,2017.8920538596062,3021.399937478535,22960
3487.3152596681844,1741.3278623056635,27640.477453233834,11726.020468328596,18080
5302.955626781108,6155.015528287745,5522.8185762799785,2580.098091896276,32450
5281.31029139586,2446.4618194948566,7239.9265112326875,2313.9160263069766,6490
4723.119944691322,1492.8845770107755,2290.18083518585,2110.7770815151434,96020
5319.035980956847,4111.550966193611,2156.147210269443,4107.142573434887,7140
2886.3562222763408,3023.443538776716,4430.49730235493,10163.952030791394,82100
4928.948478140781,4125.9384280883005,6499.047734135698,3490.7209478596674,9600
3799.585634920715,3418.1346326093712,4656.349237253443,2594.107674295713,27560
3185.2908483066876,4270.8513174812,5078.502386596456,3042.4143110776904,28380
3253.1903542895857,3059.6346800375836,3907.0273971695933,5237.248886989454,36320
3076.0370492812617,2421.395004441223,8503.219810641656,2549.743996697496,13220
3668.189777527648,6641.519394417436,4846.318154457799,5274.607773387952,4990
3971.695938802721,2569.4227051721473,13151.125984908238,4723.564199010105,22640
3055.679826036792,6010.547611943136,6024.125441124808,4929.038074201844,14830
3060.562865524713,2908.937141016923,1059.6044048509648,2615.122047894868,10960
2779.5692000956747,4679.039927111964,2147.704147282583,3584.118163855913,35500
2792.4671595706654,1336.5507127117833,306.06103327368504,1326.2404671466832,4380
3987.641588440862,5136.768869452278,2651.121777874127,5739.258922969273,4880
3296.3210634216853,5475.5416835499045,1741.3817410399322,6731.6043429293795,22700
2636.8497425107917,3788.945506183831,1402.6038386921634,1643.7910015339169,3870
3811.3386058261244,1124.1502443283325,58.046058034664405,527.6942703787859,79480
3459.0441448398433,1717.0026689991791,1644.286516691039,6619.527683733884,4190
3410.365292565434,3907.7533100770884,789.4263892714358,1197.8192951518458,6760
2584.946400367634,2316.2330406955066,7915.3715501815095,6745.613925328816,34590
3416.477510958935,856.2764692581427,2707.0570701620763,1781.5518951283789,45610
3209.057780159102,5309.121763489687,7607.19975116111,2794.9116886876404,21900
3533.300021190638,5.63632527833179,9513.221220444817,3359.964845464924,1600
3111.3633142662884,1707.8065593345323,3796.212195467052,3313.266237466801,36860
2992.469721769018,1531.00393481423,1528.1944006217102,4305.611657426908,4620
3011.4041283351107,7063.057195496883,1355.1116093910744,3247.8881862694298,7950
3089.558017242642,2992.740398444751,1575.6866299227993,3280.5772118681157,12170
2866.478883947064,1473.1574385366143,451.7038697970248,1888.9586935240607,92540
2792.8123399482597,4049.848036830821,1816.313925048317,1426.6424743426467,10420
2664.3378872143458,4688.681009824901,1785.7078217209485,2876.6342526843546,10620
2896.1307202857824,2035.7516959237846,2380.943762294598,884.938621564424,3690
3803.887761090245,617.9192397244799,751.4326058305646,670.1250247730599,37910
1821.963061346421,3100.8688491790635,2903.3582846065774,4209.879511030756,15800
2419.823894373515,3076.988628920868,2285.95930369242,2435.3324071020957,8950
792.5509850239332,755.11926294703,230.07346639194253,506.67989677963067,2060
3521.8838116292236,2508.1647488576464,785.2048577780058,1433.647265542365,2460
2490.274367537171,1349.4549311121743,822.1432583455195,3873.6495334442734,52650
3063.1306707726712,2983.544288780104,1722.3848493194967,1823.5806423266893,5920
2911.3439140007354,918.7210203680818,809.478663865229,5346.990615785043,79170
2675.0132218189724,3575.8034160532316,2120.2641925752873,1898.2984151236853,5520
2164.9629092384525,1489.1764682750309,5199.871417032573,5069.133898196213,9250
1963.7816823361188,947.4959441574599,1168.3088408067908,1811.9059903271584,4830
2669.0272889294693,3012.9125099672015,1873.304600209624,2157.475689513266,25930
2448.47386571385,3291.7622868951958,2031.612031213254,2589.4378134959006,9280
1153.7527835588692,1418.2774292475942,181.52585421749595,625.7613471748433,2780
3001.166583477677,3054.7399765064006,1036.385981637099,1517.7047599389857,3100
2027.446414418285,1749.337377174872,760.9310516907824,2332.595469506226,8700
2333.3183241349193,663.4548149994237,2296.513132425995,3425.3428966622955,47920
2345.424894451523,1462.0331123293804,403.1562576225782,1055.3885407575717,10620
1830.5757327190813,3308.077965332471,2630.014120406976,2262.5475575090422,3780
2487.3613819116185,254.37625927207947,912.9061854542674,4872.999744604098,15950
2497.4642222314546,2663.163694011771,3149.262494098883,2054.7387519173963,3420
2905.2485336744344,2141.6552814166507,653.281998608314,733.1681455705254,1310
1699.7355315436055,2642.1016363927415,603.6790035605097,1414.967822343116,44550
1626.0605685112016,1777.519003566531,706.0511422761906,3465.0367134607,3590
2323.164969613484,870.0706337551127,316.6148620072604,1877.2840415245303,24450
1240.6540483766585,2430.29446540701,2625.7925889135463,3119.467014274592,51800
2388.7492413564196,402.2556356535741,1465.9268110936157,1361.264423145275,20060
2638.685091835562,641.206162584956,616.3435980408002,3009.725285479004,37770
2207.3359053465647,709.2870389732269,3802.544492707197,2199.5044367115765,9730
2023.8514870711435,2146.8466336466927,811.5894296119442,2661.8206558929905,5610
1408.8242445339283,2970.936719078573,886.521613620329,1751.1977999295991,9170
1050.8048406997405,1350.938174606472,12550.613129967802,4319.621239826344,3170
1618.525533439324,3309.7095331761993,2085.4365577544886,3535.0846254578837,6780
1633.856593624675,1367.1055286943188,1381.4961812250128,1487.3506647402062,10190
2064.71747616488,3591.377472743359,4235.251470783786,1811.9059903271584,2100
1393.198518172582,1566.750103026808,441.15004106344946,1302.8911631476217,91840
2070.8970468271796,1246.9628056561937,196.30121444450145,875.5988999647996,44990
16058.93615426089,13310.033820431094,29100.071967087304,19846.908399202126,855610
13565.43729685497,14473.34169300889,16398.539086229375,13769.08456824646,17100
12753.211030308155,5380.169126866553,3875.365910968867,17208.437047308194,328320
13661.119613717417,16010.87189919803,12620.268399609398,8886.74510204274,13410
12224.630424774337,10695.96548608058,39099.824692149945,10574.899781174872,14770
12552.467593153015,12386.269772182399,2701.780155795289,7572.179286895586,118490
10649.993313491103,4764.32642803409,4638.407728406365,18027.997617675246,327770
6714.0277532862,12786.745515642815,7252.591105712978,12377.466049902407,18120
6546.691041455317,11905.402231331038,7724.347250103796,5213.899582990393,24870
9528.443333451709,7289.845125775022,553.0206256393482,2850.950018285387,147740
8756.712618520238,12251.442938550725,9224.046313144852,5608.502820574528,14560
5951.709517919376,9418.299540092421,4414.666559254567,3453.3620614611696,11150
6149.22004617217,6746.236385114863,6225.703569936097,18513.663140855722,16600
10684.309294444143,3631.87002013769,1315.007060203488,1669.4752359328845,12070
5637.418574602879,10369.800241684485,5155.545336351557,2715.524055090832,15640
16087.468259130825,13329.019337158106,29163.394939488753,19865.58784240137,856560
13579.968548848334,14483.131100071254,16411.203680709663,13780.759220245993,17100
12771.37930481666,5385.953776494315,3879.587442462297,17213.106908108006,328460
13675.65086571078,16019.623035814386,12629.766845469616,8896.084823642364,13420
12241.939957855657,10706.051541841805,39128.320029730596,10593.579224374122,14790
12578.0867123974,12404.068694113974,2702.835538668646,7576.849147695399,118670
6737.946227743412,12819.673521216228,7281.0864432936305,12433.504379500153,18190
10660.51710549093,4765.809671528388,4638.407728406365,18039.67226967478,327820
6589.8806838226155,11968.736728537557,7783.448691011818,5225.574234989924,25000
9569.06517057105,7320.696590456417,556.1867742594208,2860.289739885012,148320
8785.202628222176,12281.40445713554,9252.541650725507,5613.172681374342,14570
6195.777301979413,6775.604606301961,6275.306564983901,18749.491111246243,16750
5977.909550482151,9446.48116648408,4432.608068101646,3465.0367134607,11210
10706.577638315783,3637.802994114881,1315.007060203488,1671.8101663327907,12070
5671.6419461863225,10401.54165246246,5181.929908185495,2717.8589854907377,15670
6603.805765396789,14197.45840306949,6378.734086572939,4034.759731037796,74610
9371.739861057453,6339.975992026685,8779.730123461331,4793.61211100729,7980
